Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price P/U,Unit,Value
2015,181999,HAY ALFALFA,63,Plumas,4610.0,2.58,11900.0,251.01,Tons,2987000
2015,181999,HAY ALFALFA,65,Riverside,54900.0,8.42,462000.0,176.97,Tons,81760000
2015,181999,HAY ALFALFA,67,Sacramento,14500.0,5.91,85700.0,171.8,Tons,14723000
2015,181999,HAY ALFALFA,71,San Bernardino,6200.0,8.05,49900.0,540.06,Tons,26949000
2015,181999,HAY ALFALFA,77,San Joaquin,54900.0,6.67,366000.0,188.87,Tons,69126000
2015,181999,HAY ALFALFA,79,San Luis Obispo,1680.0,5.65,9500.0,225.05,Tons,2138000
2015,181999,HAY ALFALFA,89,Shasta,3650.0,4.3,15700.0,153.95,Tons,2417000
2015,181999,HAY ALFALFA,91,Sierra,1310.0,3.12,4090.0,234.72,Tons,960000
2015,181999,HAY ALFALFA,93,Siskiyou,38600.0,6.19,239000.0,194.96,Tons,46595000
2015,181999,HAY ALFALFA,95,Solano,31300.0,6.01,188000.0,185.22,Tons,34821000
2015,181999,HAY ALFALFA,99,Stanislaus,27100.0,6.83,185000.0,186.0,Tons,34410000
2015,181999,HAY ALFALFA,101,Sutter,5500.0,6.64,36500.0,200.96,Tons,7335000
2015,181999,HAY ALFALFA,103,Tehama,2380.0,6.3,15000.0,195.0,Tons,2925000
2015,181999,HAY ALFALFA,107,Tulare,60500.0,9.79,592000.0,170.0,Tons,100640000
2015,181999,HAY ALFALFA,113,Yolo,33600.0,5.8,195000.0,179.89,Tons,35078000
2015,181999,HAY ALFALFA,115,Yuba,774.0,10.21,7900.0,179.87,Tons,1421000
2015,181999,HAY ALFALFA,991,Sum of Others,60.0,10.0,600.0,185.0,Tons,111000
2015,181999,HAY ALFALFA,999,State Total,829386.0,7.01,5877418.0,185.03,,1087519000
2015,188499,HAY GRAIN,5,Amador,1140.0,,,,Tons,575000
2015,188499,HAY GRAIN,9,Calaveras,200.0,2.0,400.0,170.0,Tons,68000
2015,188499,HAY GRAIN,11,Colusa,1260.0,4.01,5050.0,115.05,Tons,581000
2015,188499,HAY GRAIN,13,Contra Costa,2420.0,2.64,6390.0,128.79,Tons,823000
2015,188499,HAY GRAIN,19,Fresno,12200.0,1.62,19800.0,167.02,Tons,3307000
2015,188499,HAY GRAIN,29,Kern,13900.0,3.07,42700.0,160.19,Tons,6840000
2015,188499,HAY GRAIN,31,Kings,1890.0,3.34,6310.0,98.89,Tons,624000
2015,188499,HAY GRAIN,35,Lassen,10000.0,2.3,23000.0,157.7,Tons,3627000
2015,188499,HAY GRAIN,37,Los Angeles,3200.0,3.0,9600.0,200.0,Tons,1920000
2015,188499,HAY GRAIN,39,Madera,1100.0,3.33,3660.0,132.24,Tons,484000
2015,188499,HAY GRAIN,47,Merced,43300.0,3.19,138000.0,128.25,Tons,17699000
2015,188499,HAY GRAIN,53,Monterey,451.0,2.0,902.0,205.1,Tons,185000
2015,188499,HAY GRAIN,55,Napa,1030.0,1.2,1240.0,159.68,Tons,198000
2015,188499,HAY GRAIN,61,Placer,1180.0,2.39,2820.0,138.3,Tons,390000
2015,188499,HAY GRAIN,63,Plumas,1000.0,2.1,2100.0,175.24,Tons,368000
2015,188499,HAY GRAIN,65,Riverside,1820.0,1.99,3630.0,200.0,Tons,726000
2015,188499,HAY GRAIN,67,Sacramento,4790.0,3.8,18200.0,91.1,Tons,1658000
2015,188499,HAY GRAIN,69,San Benito,12000.0,1.51,18100.0,230.28,Tons,4168000
2015,188499,HAY GRAIN,73,San Diego,2040.0,1.2,2450.0,162.04,Tons,397000
2015,188499,HAY GRAIN,79,San Luis Obispo,11700.0,1.79,21000.0,168.1,Tons,3530000
2015,188499,HAY GRAIN,81,San Mateo,452.0,1.9,859.0,167.64,Tons,144000
2015,188499,HAY GRAIN,83,Santa Barbara,3490.0,,,,Tons,1766000
2015,188499,HAY GRAIN,85,Santa Clara,4040.0,1.9,7680.0,145.05,Tons,1114000
2015,188499,HAY GRAIN,91,Sierra,425.0,2.94,1250.0,175.2,Tons,219000
2015,188499,HAY GRAIN,95,Solano,2150.0,3.33,7160.0,123.6,Tons,885000
2015,188499,HAY GRAIN,97,Sonoma,4060.0,2.43,9850.0,135.94,Tons,1339000
2015,188499,HAY GRAIN,99,Stanislaus,26300.0,3.38,88800.0,153.0,Tons,13586000
2015,188499,HAY GRAIN,101,Sutter,4860.0,2.94,14300.0,144.76,Tons,2070000
2015,188499,HAY GRAIN,103,Tehama,4750.0,1.94,9210.0,137.24,Tons,1264000
2015,188499,HAY GRAIN,113,Yolo,18500.0,2.69,49800.0,100.0,Tons,4980000
2015,188499,HAY GRAIN,991,Sum of Others,2276.0,8.52,19401.0,127.74,Tons,2478300
2015,188499,HAY GRAIN,999,State Total,197924.0,2.76,533662.0,141.8,,78013300
2015,195299,HAY GREEN CHOP,65,Riverside,11700.0,8.26,96600.0,58.67,Tons,5668000
2015,195299,HAY GREEN CHOP,71,San Bernardino,3280.0,23.35,76600.0,45.38,Tons,3476000
2015,195299,HAY GREEN CHOP,97,Sonoma,1330.0,2.47,3280.0,26.37,Tons,86500
2015,195299,HAY GREEN CHOP,999,State Total,16310.0,10.82,176480.0,52.3,,9230500
2015,188999,HAY OTHER UNSPECIFIED,1,Alameda,2510.0,1.06,2660.0,165.79,Tons,441000
2015,188999,HAY OTHER UNSPECIFIED,3,Alpine,250.0,8.0,2000.0,200.0,Tons,400000
2015,188999,HAY OTHER UNSPECIFIED,5,Amador,396.0,,,,Tons,97600
2015,188999,HAY OTHER UNSPECIFIED,15,Del Norte,3430.0,2.85,9780.0,204.91,Tons,2004000
2015,188999,HAY OTHER UNSPECIFIED,17,El Dorado,225.0,1.37,309.0,214.89,Tons,66400
2015,188999,HAY OTHER UNSPECIFIED,19,Fresno,3440.0,2.75,9460.0,132.98,Tons,1258000
2015,188999,HAY OTHER UNSPECIFIED,21,Glenn,3510.0,3.79,13300.0,135.26,Tons,1799000
2015,188999,HAY OTHER UNSPECIFIED,23,Humboldt,10600.0,2.29,24300.0,200.0,Tons,4860000
2015,188999,HAY OTHER UNSPECIFIED,25,Imperial,67900.0,7.76,527000.0,163.49,Tons,86161000
2015,188999,HAY OTHER UNSPECIFIED,29,Kern,6770.0,3.4,23000.0,143.09,Tons,3291000
2015,188999,HAY OTHER UNSPECIFIED,35,Lassen,29000.0,4.0,116000.0,228.33,Tons,26486000
2015,188999,HAY OTHER UNSPECIFIED,41,Marin,1600.0,3.7,5920.0,214.86,Tons,1272000
2015,188999,HAY OTHER UNSPECIFIED,65,Riverside,3910.0,8.7,34000.0,193.85,Tons,6591000
2015,188999,HAY OTHER UNSPECIFIED,67,Sacramento,2380.0,2.0,4760.0,70.17,Tons,334000
2015,188999,HAY OTHER UNSPECIFIED,71,San Bernardino,630.0,4.57,2880.0,164.58,Tons,474000
2015,188999,HAY OTHER UNSPECIFIED,77,San Joaquin,6710.0,3.07,20600.0,128.88,Tons,2655000
2015,188999,HAY OTHER UNSPECIFIED,89,Shasta,20600.0,3.5,72200.0,184.79,Tons,13342000
2015,188999,HAY OTHER UNSPECIFIED,93,Siskiyou,11900.0,5.2,61900.0,219.94,Tons,13614000
2015,188999,HAY OTHER UNSPECIFIED,95,Solano,9810.0,3.3,32400.0,123.89,Tons,4014000
2015,188999,HAY OTHER UNSPECIFIED,99,Stanislaus,13000.0,,,,Tons,6748000
2015,188999,HAY OTHER UNSPECIFIED,103,Tehama,2560.0,4.34,11100.0,134.86,Tons,1497000
2015,188999,HAY OTHER UNSPECIFIED,107,Tulare,28000.0,2.93,82000.0,130.0,Tons,10660000
2015,188999,HAY OTHER UNSPECIFIED,109,Tuolumne,360.0,2.1,756.0,185.19,Tons,140000
2015,188999,HAY OTHER UNSPECIFIED,111,Ventura,565.0,,,,Tons,168000
2015,188999,HAY OTHER UNSPECIFIED,115,Yuba,2810.0,2.0,5620.0,190.21,Tons,1069000
2015,188999,HAY OTHER UNSPECIFIED,991,Sum of Others,825.0,45.6,37621.0,28.34,Tons,1066000
2015,188999,HAY OTHER UNSPECIFIED,999,State Total,233691.0,5.0,1099566.0,166.88,,190508000
2015,188899,HAY SUDAN,25,Imperial,45200.0,4.67,211000.0,143.27,Tons,30231000
2015,188899,HAY SUDAN,47,Merced,12000.0,3.75,45000.0,120.11,Tons,5405000
2015,188899,HAY SUDAN,65,Riverside,1460.0,5.96,8700.0,197.47,Tons,1718000
2015,188899,HAY SUDAN,71,San Bernardino,160.0,5.0,800.0,325.0,Tons,260000
2015,188899,HAY SUDAN,95,Solano,6330.0,3.85,24400.0,151.84,Tons,3705000
2015,188899,HAY SUDAN,99,Stanislaus,5680.0,12.96,73600.0,35.0,Tons,2576000
2015,188899,HAY SUDAN,107,Tulare,15200.0,2.98,45300.0,136.0,Tons,6161000
2015,188899,HAY SUDAN,991,Sum of Others,909.0,4.35,3951.0,110.86,Tons,438000
2015,188899,HAY SUDAN,999,State Total,86939.0,4.75,412751.0,122.34,,50494000
2015,188799,HAY WILD,63,Plumas,2800.0,2.0,5600.0,251.07,Tons,1406000
2015,188799,HAY WILD,81,San Mateo,114.0,3.41,389.0,48.84,Tons,19000
2015,188799,HAY WILD,91,Sierra,185.0,2.16,400.0,239.75,Tons,95900
2015,188799,HAY WILD,97,Sonoma,253.0,1.34,340.0,112.06,Tons,38100
2015,188799,HAY WILD,991,Sum of Others,70.0,1.8,126.0,142.86,Tons,18000
2015,188799,HAY WILD,999,State Total,3422.0,2.0,6855.0,230.05,,1577000
2015,429999,HOGS & PIGS UNSPECIFIED,5,Amador,,,,,,3530
2015,429999,HOGS & PIGS UNSPECIFIED,19,Fresno,,,,,,10461000
2015,429999,HOGS & PIGS UNSPECIFIED,21,Glenn,,,,,,244000
2015,429999,HOGS & PIGS UNSPECIFIED,29,Kern,,,,,,216000
2015,429999,HOGS & PIGS UNSPECIFIED,45,Mendocino,,,,,,102000
2015,429999,HOGS & PIGS UNSPECIFIED,53,Monterey,,,,,,168000
2015,429999,HOGS & PIGS UNSPECIFIED,59,Orange,,,,,,63000
2015,429999,HOGS & PIGS UNSPECIFIED,63,Plumas,,,,,,24300
2015,429999,HOGS & PIGS UNSPECIFIED,73,San Diego,,,,,,163000
2015,429999,HOGS & PIGS UNSPECIFIED,89,Shasta,,,,,,149000
2015,429999,HOGS & PIGS UNSPECIFIED,97,Sonoma,,,,,,263000
2015,429999,HOGS & PIGS UNSPECIFIED,99,Stanislaus,,,,,,3015000
2015,429999,HOGS & PIGS UNSPECIFIED,103,Tehama,,,,,,130000
2015,429999,HOGS & PIGS UNSPECIFIED,991,Sum of Others,,,,,,379000
2015,429999,HOGS & PIGS UNSPECIFIED,999,State Total,,,,,,15380830
2015,393999,HORSERADISH,93,Siskiyou,170.0,2.5,425.0,501.18,Tons,213000
2015,393999,HORSERADISH,991,Sum of Others,,,,,Tons,150
2015,393999,HORSERADISH,999,State Total,170.0,2.5,425.0,501.18,,213150
2015,337999,KALE,53,Monterey,2530.0,12.61,31900.0,1018.4,Tons,32487000
2015,337999,KALE,69,San Benito,930.0,12.47,11600.0,1115.34,Tons,12938000
2015,337999,KALE,71,San Bernardino,5.0,24.0,120.0,983.33,Tons,118000
2015,337999,KALE,111,Ventura,1400.0,5.49,7690.0,4952.93,Tons,38088000
2015,337999,KALE,991,Sum of Others,2129.0,13.93,29655.0,749.12,Tons,22215130
2015,337999,KALE,999,State Total,6994.0,11.58,80965.0,1307.31,,105846130
2015,229999,KIWIFRUIT,7,Butte,698.0,9.0,6280.0,725.16,Tons,4554000
2015,229999,KIWIFRUIT,19,Fresno,656.0,6.25,4100.0,1480.0,Tons,6068000
2015,229999,KIWIFRUIT,101,Sutter,87.0,5.46,475.0,1006.32,Tons,478000
2015,229999,KIWIFRUIT,107,Tulare,1880.0,16.01,30100.0,1930.0,Tons,58093000
2015,229999,KIWIFRUIT,115,Yuba,358.0,8.21,2940.0,2282.65,Tons,6711000
2015,229999,KIWIFRUIT,991,Sum of Others,122.0,4.66,568.0,1091.73,Tons,620100
2015,229999,KIWIFRUIT,999,State Total,3801.0,11.7,44463.0,1721.07,,76524100
2015,338999,KOHLRABI,991,Sum of Others,6.0,3.0,18.0,1492.78,Tons,26870
2015,338999,KOHLRABI,999,State Total,6.0,3.0,18.0,1492.78,,26870
2015,207999,KUMQUATS,73,San Diego,84.0,3.0,252.0,3373.02,Tons,850000
2015,207999,KUMQUATS,991,Sum of Others,1.0,2.0,2.0,4600.0,Tons,9200
2015,207999,KUMQUATS,999,State Total,85.0,2.99,254.0,3382.68,,859200
2015,387999,LEEKS,53,Monterey,334.0,12.6,4210.0,1500.0,Tons,6315000
2015,387999,LEEKS,81,San Mateo,150.0,13.07,1960.0,1408.67,Tons,2761000
2015,387999,LEEKS,991,Sum of Others,11.0,8.64,95.0,2623.56,Tons,249238
2015,387999,LEEKS,999,State Total,495.0,12.66,6265.0,1488.47,,9325238
2015,204999,LEMONS ALL,19,Fresno,2590.0,16.29,42200.0,753.01,Tons,31777000
2015,204999,LEMONS ALL,25,Imperial,3750.0,12.88,48300.0,782.8,Tons,37809000
2015,204999,LEMONS ALL,29,Kern,3290.0,16.69,54900.0,1283.33,Tons,70455000
2015,204999,LEMONS ALL,53,Monterey,1290.0,35.35,45600.0,1180.0,Tons,53808000
2015,204999,LEMONS ALL,65,Riverside,6440.0,15.84,102000.0,1181.93,Tons,120557000
2015,204999,LEMONS ALL,71,San Bernardino,176.0,3.51,617.0,941.65,Tons,581000
2015,204999,LEMONS ALL,73,San Diego,3550.0,17.44,61900.0,1137.22,Tons,70394000
2015,204999,LEMONS ALL,79,San Luis Obispo,1410.0,16.17,22800.0,720.04,Tons,16417000
2015,204999,LEMONS ALL,83,Santa Barbara,1310.0,16.79,22000.0,600.18,Tons,13204000
2015,204999,LEMONS ALL,107,Tulare,7850.0,10.1,79300.0,1120.0,Tons,88816000
2015,204999,LEMONS ALL,111,Ventura,14700.0,17.48,257000.0,1009.88,Tons,259539000
2015,204999,LEMONS ALL,991,Sum of Others,387.0,45.7,17684.0,503.73,Tons,8908000
2015,204999,LEMONS ALL,999,State Total,46743.0,16.14,754301.0,1023.82,,772265000
2015,339196,LETTUCE BULK SALAD PRODUCTS,53,Monterey,,,122000.0,445.0,Tons,54290000
2015,339196,LETTUCE BULK SALAD PRODUCTS,69,San Benito,6500.0,3.32,21600.0,1749.86,Tons,37797000
2015,339196,LETTUCE BULK SALAD PRODUCTS,991,Sum of Others,55.0,188.42,10363.0,26.34,Tons,273000
2015,339196,LETTUCE BULK SALAD PRODUCTS,999,State Total,6555.0,4.88,153963.0,599.88,,92360000
2015,340999,LETTUCE HEAD,19,Fresno,6380.0,17.4,111000.0,606.6,Tons,67333000
2015,340999,LETTUCE HEAD,25,Imperial,18100.0,16.57,300000.0,359.29,Tons,107788000
2015,340999,LETTUCE HEAD,29,Kern,340.0,27.06,9200.0,606.2,Tons,5577000
2015,340999,LETTUCE HEAD,53,Monterey,42800.0,25.05,1072000.0,594.31,Tons,637104000
2015,340999,LETTUCE HEAD,65,Riverside,841.0,12.96,10900.0,396.88,Tons,4326000
2015,340999,LETTUCE HEAD,69,San Benito,800.0,17.25,13800.0,350.87,Tons,4842000
2015,340999,LETTUCE HEAD,79,San Luis Obispo,3290.0,14.83,48800.0,522.23,Tons,25485000
2015,340999,LETTUCE HEAD,83,Santa Barbara,9840.0,18.8,185000.0,431.45,Tons,79818000
2015,340999,LETTUCE HEAD,87,Santa Cruz,1900.0,18.37,34900.0,312.03,Tons,10890000
2015,340999,LETTUCE HEAD,111,Ventura,128.0,7.57,969.0,946.34,Tons,917000
2015,340999,LETTUCE HEAD,999,State Total,84419.0,21.16,1786569.0,528.43,,944080000
2015,342999,LETTUCE LEAF,19,Fresno,3610.0,11.52,41600.0,958.7,Tons,39882000
2015,342999,LETTUCE LEAF,25,Imperial,13100.0,12.37,162000.0,615.67,Tons,99738000
2015,342999,LETTUCE LEAF,53,Monterey,20300.0,16.11,327000.0,759.75,Tons,248439000
2015,342999,LETTUCE LEAF,65,Riverside,879.0,11.38,10000.0,729.8,Tons,7298000
2015,342999,LETTUCE LEAF,69,San Benito,269.0,10.0,2690.0,671.38,Tons,1806000
2015,342999,LETTUCE LEAF,79,San Luis Obispo,1850.0,13.46,24900.0,678.43,Tons,16893000
2015,342999,LETTUCE LEAF,83,Santa Barbara,4180.0,11.22,46900.0,764.97,Tons,35877000
2015,342999,LETTUCE LEAF,87,Santa Cruz,1840.0,12.55,23100.0,541.95,Tons,12519000
2015,342999,LETTUCE LEAF,111,Ventura,789.0,24.59,19400.0,1281.13,Tons,24854000
2015,342999,LETTUCE LEAF,991,Sum of Others,897.0,9.7,8704.0,689.45,Tons,6001000
2015,342999,LETTUCE LEAF,999,State Total,47714.0,13.96,666294.0,740.37,,493307000
2015,341999,LETTUCE ROMAINE,25,Imperial,6590.0,12.82,84500.0,371.27,Tons,31372000
2015,341999,LETTUCE ROMAINE,53,Monterey,43900.0,15.44,678000.0,903.77,Tons,612756000
2015,341999,LETTUCE ROMAINE,65,Riverside,2040.0,12.89,26300.0,723.5,Tons,19028000
2015,341999,LETTUCE ROMAINE,69,San Benito,3530.0,13.12,46300.0,681.49,Tons,31553000
2015,341999,LETTUCE ROMAINE,111,Ventura,1150.0,17.39,20000.0,406.35,Tons,8127000
2015,341999,LETTUCE ROMAINE,991,Sum of Others,358.0,17.01,6090.0,322.99,Tons,1967000
2015,341999,LETTUCE ROMAINE,999,State Total,57568.0,14.96,861190.0,818.41,,704803000
2015,339999,LETTUCE UNSPECIFIED,85,Santa Clara,1430.0,19.51,27900.0,362.58,Tons,10116000
2015,339999,LETTUCE UNSPECIFIED,991,Sum of Others,81.0,7.38,598.0,799.44,Tons,478065
2015,339999,LETTUCE UNSPECIFIED,999,State Total,1511.0,18.86,28498.0,371.75,,10594065
2015,205999,LIMES ALL,73,San Diego,280.0,6.0,1680.0,1848.21,Tons,3105000
2015,205999,LIMES ALL,991,Sum of Others,41.0,32.76,1343.0,1164.33,Tons,1563700
2015,205999,LIMES ALL,999,State Total,321.0,9.42,3023.0,1544.39,,4668700
2015,478999,LIVESTOCK PRODUCTS MISC.,5,Amador,,,,,,65500
2015,478999,LIVESTOCK PRODUCTS MISC.,9,Calaveras,,,,,,33000
2015,478999,LIVESTOCK PRODUCTS MISC.,11,Colusa,,,,,,34800
2015,478999,LIVESTOCK PRODUCTS MISC.,15,Del Norte,,,,,,1660000
2015,478999,LIVESTOCK PRODUCTS MISC.,21,Glenn,,,,,,438000
2015,478999,LIVESTOCK PRODUCTS MISC.,23,Humboldt,,,,,,40000
2015,478999,LIVESTOCK PRODUCTS MISC.,33,Lake,,,,,,179000
2015,478999,LIVESTOCK PRODUCTS MISC.,35,Lassen,,,,,,129000
2015,478999,LIVESTOCK PRODUCTS MISC.,45,Mendocino,,,,,,1500000
2015,478999,LIVESTOCK PRODUCTS MISC.,53,Monterey,,,,,,10059000
2015,478999,LIVESTOCK PRODUCTS MISC.,55,Napa,,,,,,531000
2015,478999,LIVESTOCK PRODUCTS MISC.,57,Nevada,,,,,,8300
2015,478999,LIVESTOCK PRODUCTS MISC.,61,Placer,,,,,,1716000
2015,478999,LIVESTOCK PRODUCTS MISC.,63,Plumas,,,,,,3790
2015,478999,LIVESTOCK PRODUCTS MISC.,65,Riverside,,,,,,1812000
2015,478999,LIVESTOCK PRODUCTS MISC.,67,Sacramento,,,,,,836000
2015,478999,LIVESTOCK PRODUCTS MISC.,69,San Benito,,,,,,6389000
2015,478999,LIVESTOCK PRODUCTS MISC.,81,San Mateo,,,,,,1445000
2015,478999,LIVESTOCK PRODUCTS MISC.,83,Santa Barbara,,,,,,8423000
2015,478999,LIVESTOCK PRODUCTS MISC.,95,Solano,,,,,,18374000
2015,478999,LIVESTOCK PRODUCTS MISC.,97,Sonoma,,,,,,53291000
2015,478999,LIVESTOCK PRODUCTS MISC.,99,Stanislaus,,,,,,7596000
2015,478999,LIVESTOCK PRODUCTS MISC.,103,Tehama,,,,,,2313000
2015,478999,LIVESTOCK PRODUCTS MISC.,107,Tulare,,,,,,1610000
2015,478999,LIVESTOCK PRODUCTS MISC.,109,Tuolumne,,,,,,157000
2015,478999,LIVESTOCK PRODUCTS MISC.,111,Ventura,,,,,,3838000
2015,478999,LIVESTOCK PRODUCTS MISC.,113,Yolo,,,,,,1248000
2015,478999,LIVESTOCK PRODUCTS MISC.,991,Sum of Others,,,,,,16195750
2015,478999,LIVESTOCK PRODUCTS MISC.,999,State Total,,,,,,139925140
2015,469999,LIVESTOCK UNSPECIFIED,1,Alameda,,,,,,629000
2015,469999,LIVESTOCK UNSPECIFIED,5,Amador,,,,,,366000
2015,469999,LIVESTOCK UNSPECIFIED,7,Butte,,,,,,1144000
2015,469999,LIVESTOCK UNSPECIFIED,9,Calaveras,,,,,,120000
2015,469999,LIVESTOCK UNSPECIFIED,11,Colusa,,,,,,1692000
2015,469999,LIVESTOCK UNSPECIFIED,13,Contra Costa,,,,,,1700000
2015,469999,LIVESTOCK UNSPECIFIED,17,El Dorado,,,,,,1928000
2015,469999,LIVESTOCK UNSPECIFIED,21,Glenn,,,,,,80000
2015,469999,LIVESTOCK UNSPECIFIED,23,Humboldt,,,,,,1192000
2015,469999,LIVESTOCK UNSPECIFIED,27,Inyo,,,,,,34000
2015,469999,LIVESTOCK UNSPECIFIED,29,Kern,,,,,,171000
2015,469999,LIVESTOCK UNSPECIFIED,31,Kings,,,,,,875000
2015,469999,LIVESTOCK UNSPECIFIED,33,Lake,,,,,,34500
2015,469999,LIVESTOCK UNSPECIFIED,35,Lassen,,,,,,64000
2015,469999,LIVESTOCK UNSPECIFIED,37,Los Angeles,,,,,,7977000
2015,469999,LIVESTOCK UNSPECIFIED,45,Mendocino,,,,,,650000
2015,469999,LIVESTOCK UNSPECIFIED,47,Merced,,,,,,6894000
2015,469999,LIVESTOCK UNSPECIFIED,51,Mono,,,,,,1425000
2015,469999,LIVESTOCK UNSPECIFIED,55,Napa,,,,,,20200
2015,469999,LIVESTOCK UNSPECIFIED,57,Nevada,,,,,,194000
2015,469999,LIVESTOCK UNSPECIFIED,61,Placer,,,,,,1191000
2015,469999,LIVESTOCK UNSPECIFIED,65,Riverside,,,,,,1122000
2015,469999,LIVESTOCK UNSPECIFIED,67,Sacramento,,,,,,273000
2015,469999,LIVESTOCK UNSPECIFIED,77,San Joaquin,,,,,,10119000
2015,469999,LIVESTOCK UNSPECIFIED,79,San Luis Obispo,,,,,,4659000
2015,469999,LIVESTOCK UNSPECIFIED,81,San Mateo,,,,,,673000
2015,469999,LIVESTOCK UNSPECIFIED,83,Santa Barbara,,,,,,1862000
2015,469999,LIVESTOCK UNSPECIFIED,85,Santa Clara,,,,,,385000
2015,469999,LIVESTOCK UNSPECIFIED,87,Santa Cruz,,,,,,7289000
2015,469999,LIVESTOCK UNSPECIFIED,89,Shasta,,,,,,2791000
2015,469999,LIVESTOCK UNSPECIFIED,91,Sierra,,,,,,3790
2015,469999,LIVESTOCK UNSPECIFIED,93,Siskiyou,,,,,,350000
2015,469999,LIVESTOCK UNSPECIFIED,95,Solano,,,,,,1773000
2015,469999,LIVESTOCK UNSPECIFIED,103,Tehama,,,,,,2852000
2015,469999,LIVESTOCK UNSPECIFIED,107,Tulare,,,,,,12820000
2015,469999,LIVESTOCK UNSPECIFIED,109,Tuolumne,,,,,,13451000
2015,469999,LIVESTOCK UNSPECIFIED,111,Ventura,,,,,,2143000
2015,469999,LIVESTOCK UNSPECIFIED,113,Yolo,,,,,,941000
2015,469999,LIVESTOCK UNSPECIFIED,991,Sum of Others,,,,,,284880
2015,469999,LIVESTOCK UNSPECIFIED,999,State Total,,,,,,92172370
2015,478799,MANURE,19,Fresno,,,1140000.0,24.67,Tons,28124000
2015,478799,MANURE,29,Kern,,,801000.0,6.16,Tons,4932000
2015,478799,MANURE,31,Kings,,,625000.0,6.0,Tons,3752000
2015,478799,MANURE,47,Merced,,,1545000.0,4.14,Tons,6401000
2015,478799,MANURE,77,San Joaquin,,,215000.0,5.04,Tons,1083000
2015,478799,MANURE,99,Stanislaus,,,521000.0,7.0,Tons,3647000
2015,478799,MANURE,107,Tulare,,,2679000.0,5.01,Tons,13422000
2015,478799,MANURE,991,Sum of Others,,,,,Tons,482000
2015,478799,MANURE,999,State Total,,,7526000.0,8.15,,61843000
2015,343999,MELONS CANTALOUPE,19,Fresno,11200.0,20.27,227000.0,361.0,Tons,81947000
2015,343999,MELONS CANTALOUPE,25,Imperial,5190.0,17.51,90900.0,349.25,Tons,31747000
2015,343999,MELONS CANTALOUPE,47,Merced,5130.0,17.27,88600.0,360.15,Tons,31909000
2015,343999,MELONS CANTALOUPE,65,Riverside,1050.0,12.67,13300.0,422.03,Tons,5613000
2015,343999,MELONS CANTALOUPE,991,Sum of Others,928.0,14.75,13685.0,568.11,Tons,7774600
2015,343999,MELONS CANTALOUPE,999,State Total,23498.0,18.45,433485.0,366.77,,158990600
2015,348999,MELONS HONEYDEW,19,Fresno,5800.0,21.03,122000.0,455.0,Tons,55510000
2015,348999,MELONS HONEYDEW,25,Imperial,851.0,17.04,14500.0,442.97,Tons,6423000
2015,348999,MELONS HONEYDEW,65,Riverside,860.0,13.26,11400.0,531.67,Tons,6061000
2015,348999,MELONS HONEYDEW,101,Sutter,640.0,12.83,8210.0,453.71,Tons,3725000
2015,348999,MELONS HONEYDEW,999,State Total,8151.0,19.15,156110.0,459.41,,71719000
2015,354299,MELONS UNSPECIFIED,19,Fresno,1600.0,15.88,25400.0,460.0,Tons,11684000
2015,354299,MELONS UNSPECIFIED,47,Merced,2230.0,33.72,75200.0,307.65,Tons,23135000
2015,354299,MELONS UNSPECIFIED,65,Riverside,638.0,10.82,6900.0,502.32,Tons,3466000
2015,354299,MELONS UNSPECIFIED,77,San Joaquin,335.0,18.36,6150.0,311.54,Tons,1916000
2015,354299,MELONS UNSPECIFIED,99,Stanislaus,2580.0,,,,Tons,22966000
2015,354299,MELONS UNSPECIFIED,991,Sum of Others,264.0,19.04,5027.0,552.58,Tons,2777810
2015,354299,MELONS UNSPECIFIED,999,State Total,7647.0,23.42,118677.0,362.15,,65944810
2015,354999,MELONS WATERMELON,19,Fresno,3490.0,25.19,87900.0,125.01,Tons,10988000
2015,354999,MELONS WATERMELON,25,Imperial,1250.0,23.76,29700.0,382.93,Tons,11373000
2015,354999,MELONS WATERMELON,29,Kern,1940.0,39.18,76000.0,315.37,Tons,23968000
2015,354999,MELONS WATERMELON,59,Orange,2.0,10.5,21.0,1000.0,Tons,21000
2015,354999,MELONS WATERMELON,65,Riverside,1520.0,28.09,42700.0,352.6,Tons,15056000
2015,354999,MELONS WATERMELON,77,San Joaquin,2660.0,33.42,88900.0,363.63,Tons,32327000
2015,354999,MELONS WATERMELON,991,Sum of Others,67.0,11.1,744.0,436.83,Tons,325000
2015,354999,MELONS WATERMELON,999,State Total,10929.0,29.83,325965.0,288.55,,94058000
2015,501299,MILK MANUFACTURING,7,Butte,,,,,Cwt,11700
2015,501299,MILK MANUFACTURING,15,Del Norte,,,164000.0,25.68,Cwt,4212000
2015,501299,MILK MANUFACTURING,19,Fresno,,,76900.0,17.39,Cwt,1337000
2015,501299,MILK MANUFACTURING,21,Glenn,,,32400.0,17.16,Cwt,556000
2015,501299,MILK MANUFACTURING,23,Humboldt,,,413000.0,19.14,Cwt,7904000
2015,501299,MILK MANUFACTURING,29,Kern,,,22200.0,17.52,Cwt,389000
2015,501299,MILK MANUFACTURING,31,Kings,,,32500.0,17.17,Cwt,558000
2015,501299,MILK MANUFACTURING,39,Madera,,,29400.0,17.21,Cwt,506000
2015,501299,MILK MANUFACTURING,47,Merced,,,2219000.0,17.35,Cwt,38500000
