Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price P/U,Unit,Value
2016,263999,WALNUTS ENGLISH,13,Contra Costa,450.0,2.29,1030.0,1775.73,Tons,1829000
2016,263999,WALNUTS ENGLISH,17,El Dorado,126.0,1.52,192.0,3500.0,Tons,672000
2016,263999,WALNUTS ENGLISH,19,Fresno,8030.0,1.82,14600.0,2000.0,Tons,29200000
2016,263999,WALNUTS ENGLISH,21,Glenn,30700.0,2.67,81900.0,1820.76,Tons,149120000
2016,263999,WALNUTS ENGLISH,29,Kern,1070.0,1.5,1600.0,2030.63,Tons,3249000
2016,263999,WALNUTS ENGLISH,31,Kings,15000.0,2.01,30100.0,1869.63,Tons,56276000
2016,263999,WALNUTS ENGLISH,33,Lake,3650.0,0.4,1470.0,2500.0,Tons,3675000
2016,263999,WALNUTS ENGLISH,39,Madera,2000.0,1.74,3480.0,1777.87,Tons,6187000
2016,263999,WALNUTS ENGLISH,47,Merced,6300.0,1.6,10100.0,2915.05,Tons,29442000
2016,263999,WALNUTS ENGLISH,61,Placer,1630.0,2.01,3270.0,1721.41,Tons,5629000
2016,263999,WALNUTS ENGLISH,67,Sacramento,859.0,1.7,1460.0,1669.86,Tons,2438000
2016,263999,WALNUTS ENGLISH,69,San Benito,1730.0,0.57,979.0,1158.32,Tons,1134000
2016,263999,WALNUTS ENGLISH,77,San Joaquin,67200.0,2.07,139000.0,1970.97,Tons,273965000
2016,263999,WALNUTS ENGLISH,79,San Luis Obispo,1930.0,0.24,464.0,2452.59,Tons,1138000
2016,263999,WALNUTS ENGLISH,85,Santa Clara,221.0,1.2,265.0,3011.32,Tons,798000
2016,263999,WALNUTS ENGLISH,89,Shasta,1320.0,1.8,2380.0,1418.49,Tons,3376000
2016,263999,WALNUTS ENGLISH,95,Solano,11400.0,1.83,20900.0,2144.59,Tons,44822000
2016,263999,WALNUTS ENGLISH,99,Stanislaus,36600.0,1.91,69800.0,1927.01,Tons,134505000
2016,263999,WALNUTS ENGLISH,101,Sutter,28800.0,2.35,67600.0,1756.66,Tons,118750000
2016,263999,WALNUTS ENGLISH,103,Tehama,25600.0,2.3,58800.0,1784.46,Tons,104926000
2016,263999,WALNUTS ENGLISH,107,Tulare,42000.0,1.83,76900.0,1790.0,Tons,137651000
2016,263999,WALNUTS ENGLISH,113,Yolo,13800.0,1.39,19200.0,1780.0,Tons,34176000
2016,263999,WALNUTS ENGLISH,115,Yuba,16300.0,2.2,35800.0,1840.81,Tons,65901000
2016,263999,WALNUTS ENGLISH,999,State Total,384662.0,2.12,815904.0,1847.9,,1507705000
2016,101999,WHEAT ALL,7,Butte,3840.0,1.29,4950.0,140.0,Tons,693000
2016,101999,WHEAT ALL,11,Colusa,15100.0,2.64,39800.0,148.17,Tons,5897000
2016,101999,WHEAT ALL,13,Contra Costa,3060.0,2.06,6310.0,183.68,Tons,1159000
2016,101999,WHEAT ALL,19,Fresno,27300.0,1.14,31100.0,219.0,Tons,6811000
2016,101999,WHEAT ALL,21,Glenn,10100.0,2.56,25900.0,139.19,Tons,3605000
2016,101999,WHEAT ALL,25,Imperial,33700.0,3.2,108000.0,287.46,Tons,31046000
2016,101999,WHEAT ALL,29,Kern,18900.0,2.7,51100.0,174.66,Tons,8925000
2016,101999,WHEAT ALL,31,Kings,23500.0,2.51,59100.0,222.83,Tons,13169000
2016,101999,WHEAT ALL,35,Lassen,2600.0,1.96,5100.0,177.25,Tons,904000
2016,101999,WHEAT ALL,39,Madera,2000.0,2.89,5780.0,200.0,Tons,1156000
2016,101999,WHEAT ALL,47,Merced,10900.0,2.29,25000.0,168.08,Tons,4202000
2016,101999,WHEAT ALL,53,Monterey,966.0,0.88,850.0,160.0,Tons,136000
2016,101999,WHEAT ALL,61,Placer,195.0,2.87,560.0,144.64,Tons,81000
2016,101999,WHEAT ALL,65,Riverside,6930.0,1.4,9700.0,278.45,Tons,2701000
2016,101999,WHEAT ALL,67,Sacramento,11200.0,3.09,34600.0,144.45,Tons,4998000
2016,101999,WHEAT ALL,77,San Joaquin,21800.0,2.93,63800.0,125.08,Tons,7980000
2016,101999,WHEAT ALL,93,Siskiyou,17400.0,3.17,55200.0,152.19,Tons,8401000
2016,101999,WHEAT ALL,95,Solano,19400.0,2.61,50600.0,146.8,Tons,7428000
2016,101999,WHEAT ALL,101,Sutter,5650.0,2.71,15300.0,169.22,Tons,2589000
2016,101999,WHEAT ALL,103,Tehama,3890.0,2.88,11200.0,145.89,Tons,1634000
2016,101999,WHEAT ALL,107,Tulare,23000.0,2.42,55700.0,227.0,Tons,12644000
2016,101999,WHEAT ALL,113,Yolo,24000.0,2.82,67700.0,144.0,Tons,9749000
2016,101999,WHEAT ALL,999,State Total,285431.0,2.55,727350.0,186.85,,135908000
2016,171019,WHEAT SEED,11,Colusa,266.0,2.64,702.0,240.74,Tons,169000
2016,171019,WHEAT SEED,93,Siskiyou,200.0,3.67,733.0,272.85,Tons,200000
2016,171019,WHEAT SEED,101,Sutter,893.0,2.5,2230.0,240.36,Tons,536000
2016,171019,WHEAT SEED,991,Sum of Others,1265.0,0.48,608.0,1452.3,Tons,883000
2016,171019,WHEAT SEED,999,State Total,2624.0,1.63,4273.0,418.44,,1788000
2016,472999,WOOL,21,Glenn,,,39900.0,1.5,Lbs,60000
2016,472999,WOOL,25,Imperial,,,409000.0,1.5,Lbs,614000
2016,472999,WOOL,27,Inyo,,,26700.0,1.54,Lbs,41000
2016,472999,WOOL,29,Kern,,,450000.0,2.0,Lbs,900000
2016,472999,WOOL,31,Kings,,,50800.0,1.5,Lbs,76000
2016,472999,WOOL,41,Marin,,,60400.0,0.84,Lbs,51000
2016,472999,WOOL,43,Mariposa,,,17000.0,1.53,Lbs,26000
2016,472999,WOOL,45,Mendocino,,,34200.0,1.55,Lbs,53000
2016,472999,WOOL,47,Merced,,,82900.0,1.5,Lbs,124000
2016,472999,WOOL,51,Mono,,,119000.0,1.55,Lbs,184000
2016,472999,WOOL,57,Nevada,,,1200.0,10.0,Lbs,12000
2016,472999,WOOL,63,Plumas,,,,,Lbs,2410
2016,472999,WOOL,77,San Joaquin,,,113000.0,1.45,Lbs,164000
2016,472999,WOOL,91,Sierra,,,800.0,12.0,Lbs,9600
2016,472999,WOOL,93,Siskiyou,,,13900.0,2.15,Lbs,29900
2016,472999,WOOL,95,Solano,,,198000.0,1.62,Lbs,321000
2016,472999,WOOL,97,Sonoma,,,116000.0,0.94,Lbs,109000
2016,472999,WOOL,99,Stanislaus,,,31300.0,1.75,Lbs,54800
2016,472999,WOOL,103,Tehama,,,,,Lbs,68500
2016,472999,WOOL,115,Yuba,,,12000.0,1.42,Lbs,17000
2016,472999,WOOL,991,Sum of Others,,,319000.0,1.94,Lbs,619000
2016,472999,WOOL,999,State Total,,,2095100.0,1.65,,3536210
